0.44657
0.26632
0.26632
0.15883
0.061401
0.061401
0.065003
0.057315
0.0041408
0.0035471
0.0079245
0.0059918
0.0059918
0.0045305
0.35266
0.11054
0.029406
0.028922
0.17407
0.15398
0.0658
0.056101
0.13176
0.13176
0.029626
0.025857
0.0073868
0.0037472
0.33741
0.083333
0.057668
0.029741
0.21046
0.21046
0.10268
0.10268
0.026778
0.026778
0.26992
0.069183
0.069183
0.017732
0.1194
0.11281
0.012711
0.0061197
0.11658
0.11658
0.053222
0.046869
0.046869
0.041273
